Date,Close/Last,Volume,Open,High,Low
12/23/2021,432.64,5032684,430.91,434.0963,430.87
12/22/2021,429.99,4992213,425.45,430.09,425.32
12/21/2021,425.69,6916663,421.65,425.85,419.52
12/20/2021,419.80,9903413,419.39,420.22,416.30
12/17/2021,424.39,8883451,425.85,428.79,422.67
12/16/2021,428.84,7159519,434.56,434.80,427.35
12/15/2021,432.75,6871253,426.11,432.98,423.67
12/14/2021,426.09,6522926,425.80,428.24,423.20
12/13/2021,429.01,5923878,432.36,432.66,428.75
12/10/2021,432.85,6238301,431.44,432.96,428.95
12/09/2021,428.76,5035427,430.46,431.32,428.61
12/08/2021,431.70,4476542,430.95,432.14,429.24
12/07/2021,430.49,4731920,426.98,431.10,426.94
12/06/2021,421.82,7289493,419.41,423.66,417.00
12/03/2021,416.84,10228930,422.12,423.19,412.77
12/02/2021,420.56,10417670,414.42,422.06,414.03
12/01/2021,414.24,8370491,424.47,427.2212,413.97
11/30/2021,419.06,8657643,424.80,426.63,418.63
11/29/2021,427.24,6300761,426.71,428.98,424.55
11/26/2021,422.14,7702478,425.19,426.52,420.90
11/24/2021,431.53,4569588,428.56,431.75,427.71
11/23/2021,430.47,6801311,429.57,431.29,427.04
11/22/2021,429.91,4875928,432.93,435.41,429.72
11/19/2021,431.05,4886525,431.87,432.99,430.3798
11/18/2021,431.86,4736823,431.44,432.17,428.80
11/17/2021,430.37,3764856,431.24,431.39,429.84
11/16/2021,431.41,3266998,429.52,432.59,429.4721
11/15/2021,429.77,3122286,430.95,431.005,428.65
11/12/2021,429.57,3655495,427.66,430.17,426.73
11/11/2021,426.40,3634631,427.70,427.82,426.39
11/10/2021,426.26,6350658,428.09,429.73,424.81
11/09/2021,429.72,4696024,431.56,431.75,428.34
11/08/2021,431.23,3511610,431.88,432.34,430.50
11/05/2021,430.71,4942933,431.55,432.76,429.30
11/04/2021,429.25,4287284,427.85,429.37,427.54
11/03/2021,427.25,3562910,424.14,427.66,423.69
11/02/2021,424.69,2989214,423.15,424.96,423.01
11/01/2021,423.05,3937315,423.19,423.57,421.28
10/29/2021,422.16,4637741,419.15,422.515,418.87
10/28/2021,421.41,3643561,418.78,421.44,418.75
10/27/2021,417.33,2873514,419.66,420.29,417.28
10/26/2021,419.15,3085261,420.27,421.5294,418.86
10/25/2021,418.75,2511465,417.64,419.14,415.93
10/22/2021,416.59,3648855,416.58,418.00,414.70
10/21/2021,417.01,2579450,415.38,417.24,414.9449
10/20/2021,415.99,3208156,414.74,416.22,414.65
10/19/2021,414.38,2838262,412.74,414.38,412.14
10/18/2021,411.18,3402670,408.20,411.46,407.53
10/15/2021,409.93,3501619,408.92,410.26,408.275
10/14/2021,406.76,3788390,403.70,406.95,403.22
10/13/2021,400.04,6492363,399.64,400.88,396.75
10/12/2021,398.76,6201264,400.55,400.92,397.87
10/11/2021,399.56,3695672,401.91,404.74,399.56
10/08/2021,402.49,3960919,404.04,404.3881,401.94
10/07/2021,403.25,4409195,403.07,406.05,402.85
10/06/2021,399.81,6589951,394.65,400.02,393.06
10/05/2021,398.04,5523244,395.56,400.3526,394.79
10/04/2021,394.21,8820427,398.12,398.94,391.96
10/01/2021,399.12,8482196,396.226,400.85,392.77
09/30/2021,394.40,9511155,400.85,401.52,394.34
09/29/2021,399.46,4724166,400.10,401.79,398.86
09/28/2021,400.14,8234309,405.55,405.87,399.33
09/27/2021,408.30,3546600,408.421,409.57,407.59
09/24/2021,409.46,3417688,407.17,410.13,406.95
09/23/2021,408.78,4098043,405.71,410.32,405.47
09/22/2021,403.90,6004773,402.17,405.85,401.26
09/21/2021,400.04,6418124,402.66,403.90,399.44
09/20/2021,400.43,10942740,401.11,402.64,395.57
09/17/2021,407.08,5396095,410.35,410.78,406.77
09/16/2021,411.11,3351499,411.27,412.19,408.23
09/15/2021,411.82,3891386,408.79,412.2578,407.70
09/14/2021,408.41,3657667,412.02,412.18,407.49
09/13/2021,410.54,4738340,412.52,412.71,408.31
09/10/2021,409.58,4035509,414.69,415.10,409.415
09/09/2021,412.77,3887829,414.34,416.07,412.57
09/08/2021,414.63,4012604,414.53,415.26,412.6731
09/07/2021,415.03,3542491,416.27,416.29,414.42
09/03/2021,416.57,3743999,415.58,417.0593,415.16
09/02/2021,416.73,2836923,416.80,417.44,415.495
09/01/2021,415.49,3256370,416.05,416.59,415.16
08/31/2021,415.05,6062916,415.66,416.02,414.58
08/30/2021,415.76,2811785,414.66,416.56,414.39
08/27/2021,413.86,3882200,411.09,414.33,411.02
08/26/2021,410.22,4707561,412.41,412.66,410.20
08/25/2021,412.63,3261412,412.06,413.21,411.67
08/24/2021,411.87,3006487,411.90,412.36,411.35
08/23/2021,411.22,3259398,409.25,412.08,409.23
08/20/2021,407.61,3263571,404.68,407.92,404.26
08/19/2021,404.41,5505717,401.09,405.55,400.931
08/18/2021,403.84,4878277,407.22,408.75,403.54
08/17/2021,408.23,5186251,408.41,409.05,405.31
08/16/2021,410.94,3385158,408.71,411.01,407.15
08/13/2021,409.96,2253785,409.64,409.96,409.18
08/12/2021,409.15,2320453,407.82,409.33,406.97
08/11/2021,407.96,3554430,408.00,408.07,406.91
08/10/2021,406.98,2400730,406.91,407.67,406.23
08/09/2021,406.47,1984384,406.75,407.0492,405.69
08/06/2021,406.86,2486923,406.44,407.18,406.17
08/05/2021,406.16,3052826,404.70,406.19,404.38
08/04/2021,403.64,3880216,404.31,404.86,403.34
08/03/2021,405.58,4129628,403.08,405.66,400.92
08/02/2021,402.33,5814735,404.78,405.36,401.94
07/30/2021,403.15,5204480,402.59,404.53,402.4697
07/29/2021,405.13,2274198,404.36,406.13,404.35
07/28/2021,403.39,3763730,404.17,404.76,402.04
07/27/2021,403.61,3626075,404.45,404.45,400.80
07/26/2021,405.41,2374331,403.92,405.42,403.82
07/23/2021,404.38,3151949,402.17,404.75,401.58
07/22/2021,400.38,2575749,399.71,400.56,398.70
07/21/2021,399.53,2996601,397.48,399.62,397.27
07/20/2021,396.20,4043076,391.345,397.50,390.01
07/19/2021,390.68,12336210,391.78,392.26,387.93
07/16/2021,396.61,4516552,400.84,400.88,396.14
07/15/2021,399.72,4483895,399.74,400.38,397.805
07/14/2021,401.01,3332211,402.06,402.57,399.82
07/13/2021,400.46,4313092,401.08,402.50,400.18
07/12/2021,401.82,2929163,400.30,402.03,399.87
07/09/2021,400.37,3332168,397.63,400.65,397.42
07/08/2021,396.19,5817105,394.20,396.88,393.02
07/07/2021,399.37,4747830,398.67,399.66,396.68
07/06/2021,398.00,4331346,398.77,398.99,395.30
07/02/2021,398.75,4363111,396.85,399.05,396.525
07/01/2021,395.74,3414515,394.30,395.85,394.2062
06/30/2021,393.52,3795925,392.72,394.131,392.72
06/29/2021,393.16,2927626,393.35,393.94,392.66
06/28/2021,394.32,2418472,394.03,394.45,392.83
06/25/2021,393.50,2863066,392.90,393.92,392.54
06/24/2021,392.05,2987820,391.89,392.5185,391.67
06/23/2021,389.82,2404155,390.35,391.14,389.70
06/22/2021,390.24,2705442,388.24,391.09,387.47
06/21/2021,388.18,4389779,384.50,388.38,383.65
06/18/2021,382.82,5211110,384.79,385.38,382.52
06/17/2021,387.97,4065333,387.62,388.91,385.50
06/16/2021,388.11,4194316,390.419,390.58,386.02
06/15/2021,390.25,2405039,391.15,391.20,389.4099
06/14/2021,391.07,2252205,390.21,391.07,389.00
06/11/2021,390.09,2241500,390.00,390.20,388.73
06/10/2021,389.41,2611815,388.86,390.3597,387.58
06/09/2021,387.62,2968089,389.08,389.13,387.41
06/08/2021,388.23,2386617,389.00,389.08,386.44
06/07/2021,388.17,2500620,388.52,388.69,387.25
06/04/2021,388.50,2628143,386.81,388.80,386.76
06/03/2021,385.01,3390955,384.17,386.11,382.70
06/02/2021,386.48,3209191,386.45,387.24,385.47
06/01/2021,385.83,4389042,388.50,388.62,385.38
05/28/2021,386.13,3371117,387.03,387.27,385.94
05/27/2021,385.38,3015864,386.282,386.78,385.32
05/26/2021,385.21,2642705,385.09,385.75,384.07
05/25/2021,384.51,4031807,386.40,386.76,383.94
05/24/2021,385.32,2962453,383.69,386.40,383.44
05/21/2021,381.47,3567453,383.23,384.45,381.01
05/20/2021,381.76,4776714,378.57,382.99,378.45
05/19/2021,377.73,5086270,374.06,377.84,372.62
05/18/2021,378.73,3128310,382.25,382.47,378.54
05/17/2021,382.03,3767788,381.90,382.75,380.00
05/14/2021,382.95,5167919,379.81,383.79,379.81
05/13/2021,377.16,7188191,374.21,379.05,374.17
05/12/2021,372.73,7707441,378.04,379.27,372.13
05/11/2021,380.86,7081501,379.75,381.74,376.95
05/10/2021,384.23,5942697,388.41,388.66,384.09
05/07/2021,388.03,3516620,386.02,388.68,385.33
05/06/2021,385.28,4737289,382.26,385.37,380.27
05/05/2021,382.17,2319217,383.72,383.91,381.44
05/04/2021,382.10,5485646,382.52,382.96,378.45
05/03/2021,384.44,4180812,385.56,385.94,383.96
04/30/2021,383.57,5219206,383.91,384.76,382.73
04/29/2021,386.12,4209880,386.40,386.74,382.81
04/28/2021,383.56,3960389,384.10,385.1692,383.24
04/27/2021,383.74,3370642,384.20,384.38,382.72
04/26/2021,383.86,3125214,383.73,384.45,383.32
04/23/2021,383.03,3783209,379.57,384.455,379.46
04/22/2021,378.99,3965016,382.32,383.115,377.96
04/21/2021,382.50,3640080,378.28,382.67,378.14
04/20/2021,378.94,4106739,380.49,381.16,377.465
04/19/2021,381.74,3945743,382.62,383.09,380.37
04/16/2021,383.63,3252459,383.558,384.15,382.19
04/15/2021,382.29,3573828,380.33,382.54,380.28
04/14/2021,378.23,3691057,379.46,380.51,377.70
04/13/2021,379.45,2985533,378.37,380.12,377.92
04/12/2021,378.42,2747529,377.70,378.65,377.0799
04/09/2021,378.25,2627530,375.42,378.40,375.33
04/08/2021,375.55,3949423,374.97,375.56,374.06
04/07/2021,373.73,2768895,373.14,374.0797,372.72
04/06/2021,373.26,3583491,373.04,374.33,372.67
04/05/2021,373.47,3764095,370.89,374.07,370.81
04/01/2021,368.16,5131981,366.20,368.29,366.03
03/31/2021,364.30,7470344,363.39,365.82,363.39
03/30/2021,362.86,3696168,362.56,363.47,361.27
03/29/2021,363.79,3143331,362.57,364.68,361.1097
03/26/2021,364.01,3322643,359.37,364.37,358.75
03/25/2021,359.43,5487296,356.08,360.24,354.14
03/24/2021,357.42,4098983,360.71,362.27,357.42
03/23/2021,359.41,4954604,361.53,362.94,358.51
03/22/2021,362.07,3417647,359.79,363.50,359.76
03/19/2021,359.23,5382753,359.65,361.17,357.14
03/18/2021,359.87,5073991,362.73,364.76,359.28
03/17/2021,365.24,5011554,362.83,366.05,361.62
03/16/2021,364.05,3698397,365.12,365.78,363.25
03/15/2021,364.46,3162271,362.67,364.75,360.45
03/12/2021,362.36,4847336,360.50,362.45,359.666
03/11/2021,361.85,3340718,360.66,363.76,360.1605
03/10/2021,358.07,7231407,358.30,359.84,356.88
03/09/2021,355.87,6075087,354.75,358.46,354.23
03/08/2021,350.96,5663478,353.63,356.40,350.66
03/05/2021,352.69,8721265,349.77,353.73,342.59
03/04/2021,346.34,6604466,350.49,353.02,341.915
03/03/2021,350.66,6317636,354.70,355.64,350.56
03/02/2021,355.35,5462610,358.38,358.63,355.16
03/01/2021,358.12,3725252,354.55,359.39,354.50
02/26/2021,349.59,7579472,353.47,354.4678,347.71
02/25/2021,351.52,7049193,359.03,360.27,350.08
02/24/2021,360.16,3301220,355.15,360.58,354.20
02/23/2021,356.22,5251055,353.69,357.56,349.53
02/22/2021,355.77,3290986,355.84,358.19,355.56
02/19/2021,358.59,2487098,360.47,360.71,358.14
02/18/2021,359.25,3017068,358.24,359.93,356.49
02/17/2021,360.79,3220093,359.03,360.97,357.9222
02/16/2021,360.71,4408452,362.15,362.37,359.98
02/12/2021,361.05,2144471,358.45,361.19,358.36
02/11/2021,359.22,2237200,359.71,360.10,356.8376
02/10/2021,358.64,2400011,360.53,360.61,356.30
02/09/2021,358.78,1891240,358.22,359.33,357.77
02/08/2021,359.07,3371070,357.92,359.07,357.06
02/05/2021,356.44,2091756,356.90,357.1312,355.316
02/04/2021,355.02,1988342,352.12,355.04,351.92
02/03/2021,351.09,3392809,351.70,352.80,349.88
02/02/2021,350.74,2955229,349.05,352.34,349.00
